agent_type,placement_method,game_id,agent_won,turns,agent_hits,player_hits,agent_sunk,player_sunk
hunt,corners,59,true,64,17,9,5,1
hunt,corners,60,true,66,17,14,5,2
hunt,corners,61,true,29,17,7,5,1
hunt,corners,62,true,42,17,8,5,2
hunt,corners,63,true,68,17,14,5,2
hunt,corners,64,true,62,17,12,5,0
hunt,corners,65,true,58,17,5,5,0
hunt,corners,66,true,58,17,8,5,0
hunt,corners,67,true,40,17,7,5,0
hunt,corners,68,true,46,17,6,5,0
hunt,corners,69,true,54,17,8,5,1
hunt,corners,70,true,64,17,7,5,0
hunt,corners,71,true,50,17,12,5,1
hunt,corners,72,true,42,17,7,5,0
hunt,corners,73,true,55,17,12,5,2
hunt,corners,74,true,47,17,6,5,0
hunt,corners,75,true,52,17,7,5,1
hunt,corners,76,true,46,17,6,5,0
hunt,corners,77,true,61,17,11,5,2
hunt,corners,78,true,59,17,11,5,1
hunt,corners,79,true,64,17,12,5,1
hunt,corners,80,true,38,17,6,5,0
hunt,corners,81,true,33,17,6,5,1
hunt,corners,82,true,52,17,7,5,1
hunt,corners,83,true,61,17,11,5,1
hunt,corners,84,true,68,17,9,5,1
hunt,corners,85,true,40,17,3,5,0
hunt,corners,86,true,38,17,5,5,0
hunt,corners,87,true,48,17,5,5,0
hunt,corners,88,true,45,17,7,5,0
hunt,corners,89,true,49,17,5,5,0
hunt,corners,90,true,49,17,11,5,2
hunt,corners,91,true,52,17,10,5,1
hunt,corners,92,true,56,17,12,5,2
hunt,corners,93,true,39,17,5,5,1
hunt,corners,94,true,64,17,10,5,2
hunt,corners,95,true,57,17,8,5,0
hunt,corners,96,true,53,17,7,5,0
hunt,corners,97,true,63,17,11,5,2
hunt,corners,98,true,48,17,8,5,1
hunt,corners,99,true,61,17,10,5,1
hunt,clustered,0,true,62,17,7,5,0
hunt,clustered,1,true,41,17,6,5,0
hunt,clustered,2,true,31,17,5,5,0
hunt,clustered,3,true,42,17,6,5,0
hunt,clustered,4,true,32,17,5,5,0
hunt,clustered,5,true,38,17,6,5,0
hunt,clustered,6,true,63,17,12,5,1
hunt,clustered,7,true,55,17,8,5,0
hunt,clustered,8,true,39,17,4,5,0
hunt,clustered,9,true,31,17,5,5,0
hunt,clustered,10,true,62,17,11,5,2
hunt,clustered,11,true,56,17,13,5,2
hunt,clustered,12,true,46,17,7,5,0
hunt,clustered,13,true,46,17,8,5,1
hunt,clustered,14,true,45,17,4,5,0
hunt,clustered,15,true,55,17,10,5,0
hunt,clustered,16,true,45,17,7,5,0
hunt,clustered,17,true,69,17,11,5,0
hunt,clustered,18,true,50,17,7,5,0
hunt,clustered,19,true,53,17,10,5,1
hunt,clustered,20,true,64,17,9,5,0
hunt,clustered,21,true,37,17,6,5,0
hunt,clustered,22,true,42,17,8,5,0
hunt,clustered,23,true,24,17,2,5,0
hunt,clustered,24,true,53,17,8,5,1
hunt,clustered,25,true,59,17,11,5,0
hunt,clustered,26,true,45,17,6,5,0
hunt,clustered,27,true,63,17,11,5,2
hunt,clustered,28,true,37,17,3,5,0
hunt,clustered,29,true,44,17,10,5,1
hunt,clustered,30,true,56,17,11,5,1
hunt,clustered,31,true,38,17,7,5,0
hunt,clustered,32,true,22,17,5,5,0
hunt,clustered,33,true,58,17,8,5,0
hunt,clustered,34,true,42,17,3,5,0
hunt,clustered,35,true,34,17,4,5,0
hunt,clustered,36,true,38,17,7,5,1
hunt,clustered,37,true,64,17,8,5,0
hunt,clustered,38,true,49,17,8,5,0
hunt,clustered,39,true,50,17,8,5,1
hunt,clustered,40,true,29,17,6,5,0
hunt,clustered,41,true,55,17,9,5,0
hunt,clustered,42,true,42,17,8,5,0
hunt,clustered,43,true,51,17,11,5,1
hunt,clustered,44,true,63,17,11,5,1
hunt,clustered,45,true,55,17,10,5,0
hunt,clustered,46,true,40,17,8,5,0
hunt,clustered,47,true,70,17,10,5,1
hunt,clustered,48,true,32,17,6,5,0
hunt,clustered,49,true,66,17,11,5,1
hunt,clustered,50,true,42,17,9,5,1
hunt,clustered,51,true,29,17,7,5,0
hunt,clustered,52,true,37,17,6,5,0
hunt,clustered,53,true,62,17,11,5,0
hunt,clustered,54,true,60,17,10,5,1
hunt,clustered,55,true,48,17,13,5,2
hunt,clustered,56,true,63,17,10,5,0
hunt,clustered,57,true,55,17,10,5,0
hunt,clustered,58,true,34,17,6,5,1
hunt,clustered,59,true,62,17,9,5,1
hunt,clustered,60,true,55,17,7,5,0
hunt,clustered,61,true,51,17,11,5,1
hunt,clustered,62,true,53,17,9,5,1
hunt,clustered,63,true,38,17,7,5,0
hunt,clustered,64,true,33,17,6,5,0
hunt,clustered,65,true,32,17,3,5,1
hunt,clustered,66,true,44,17,8,5,0
hunt,clustered,67,true,40,17,7,5,1
hunt,clustered,68,true,58,17,9,5,1
hunt,clustered,69,true,39,17,9,5,2
hunt,clustered,70,true,24,17,5,5,1
hunt,clustered,71,true,38,17,8,5,0
hunt,clustered,72,true,52,17,9,5,0
hunt,clustered,73,true,36,17,7,5,0
hunt,clustered,74,true,48,17,9,5,1
hunt,clustered,75,true,62,17,13,5,2
hunt,clustered,76,true,59,17,9,5,0
hunt,clustered,77,true,38,17,7,5,1
hunt,clustered,78,true,30,17,5,5,0
hunt,clustered,79,true,53,17,10,5,0
hunt,clustered,80,true,64,17,10,5,1
hunt,clustered,81,true,35,17,3,5,0
hunt,clustered,82,true,41,17,6,5,0
hunt,clustered,83,true,40,17,5,5,0
hunt,clustered,84,true,64,17,11,5,2
hunt,clustered,85,true,43,17,7,5,0
hunt,clustered,86,true,49,17,9,5,1
hunt,clustered,87,true,34,17,6,5,0
hunt,clustered,88,true,52,17,10,5,0
hunt,clustered,89,true,64,17,8,5,0
hunt,clustered,90,true,48,17,10,5,0
hunt,clustered,91,true,35,17,3,5,0
hunt,clustered,92,true,61,17,9,5,0
hunt,clustered,93,true,50,17,7,5,0
hunt,clustered,94,true,54,17,9,5,1
hunt,clustered,95,true,34,17,5,5,0
hunt,clustered,96,true,61,17,12,5,2
hunt,clustered,97,true,39,17,5,5,0
hunt,clustered,98,true,39,17,6,5,0
hunt,clustered,99,true,61,17,13,5,2
hunt,quadrant,0,true,52,17,9,5,1
hunt,quadrant,1,true,57,17,10,5,1
hunt,quadrant,2,true,47,17,9,5,1
hunt,quadrant,3,true,65,17,13,5,3
hunt,quadrant,4,true,53,17,9,5,0
hunt,quadrant,5,true,59,17,10,5,1
hunt,quadrant,6,true,32,17,5,5,0
hunt,quadrant,7,true,45,17,9,5,1
hunt,quadrant,8,true,58,17,6,5,0
hunt,quadrant,9,true,38,17,9,5,0
hunt,quadrant,10,true,50,17,10,5,1
hunt,quadrant,11,true,28,17,1,5,0
hunt,quadrant,12,true,58,17,9,5,0
hunt,quadrant,13,true,35,17,6,5,0
hunt,quadrant,14,true,61,17,12,5,1
hunt,quadrant,15,true,61,17,10,5,1
hunt,quadrant,16,true,41,17,9,5,1
hunt,quadrant,17,true,57,17,12,5,1
hunt,quadrant,18,true,54,17,15,5,4
hunt,quadrant,19,true,28,17,4,5,0
hunt,quadrant,20,true,47,17,7,5,1
hunt,quadrant,21,true,40,17,5,5,0
hunt,quadrant,22,true,38,17,5,5,0
hunt,quadrant,23,true,31,17,4,5,0
hunt,quadrant,24,true,52,17,7,5,0
hunt,quadrant,25,true,59,17,9,5,0
hunt,quadrant,26,true,65,17,9,5,2
hunt,quadrant,27,true,41,17,9,5,0
hunt,quadrant,28,true,52,17,9,5,1
hunt,quadrant,29,true,25,17,1,5,0
hunt,quadrant,30,true,29,17,3,5,0
hunt,quadrant,31,true,35,17,6,5,0
hunt,quadrant,32,true,28,17,5,5,0
hunt,quadrant,33,true,54,17,8,5,1
hunt,quadrant,34,true,63,17,7,5,1
hunt,quadrant,35,true,33,17,6,5,0
hunt,quadrant,36,true,46,17,8,5,0
hunt,quadrant,37,true,33,17,4,5,0
hunt,quadrant,38,true,61,17,9,5,0
hunt,quadrant,39,true,36,17,5,5,0
hunt,quadrant,40,true,39,17,7,5,1
hunt,quadrant,41,true,35,17,6,5,0
hunt,quadrant,42,true,45,17,8,5,0
hunt,quadrant,43,true,39,17,4,5,0
hunt,quadrant,44,true,39,17,5,5,0
hunt,quadrant,45,true,36,17,7,5,1
hunt,quadrant,46,true,40,17,6,5,1
hunt,quadrant,47,true,36,17,5,5,0
hunt,quadrant,48,true,33,17,6,5,0
hunt,quadrant,49,true,38,17,5,5,0
hunt,quadrant,50,true,42,17,7,5,0
hunt,quadrant,51,true,44,17,6,5,0
hunt,quadrant,52,true,54,17,9,5,1
hunt,quadrant,53,true,39,17,6,5,0
hunt,quadrant,54,true,30,17,6,5,0
hunt,quadrant,55,true,44,17,7,5,1
hunt,quadrant,56,true,59,17,12,5,1
hunt,quadrant,57,true,48,17,8,5,0
hunt,quadrant,58,true,34,17,7,5,0
hunt,quadrant,59,true,51,17,7,5,0
hunt,quadrant,60,true,35,17,5,5,0
hunt,quadrant,61,true,51,17,7,5,0
hunt,quadrant,62,true,42,17,9,5,1
hunt,quadrant,63,true,29,17,2,5,0
hunt,quadrant,64,true,30,17,3,5,0
hunt,quadrant,65,true,50,17,7,5,0
hunt,quadrant,66,true,61,17,9,5,1
hunt,quadrant,67,true,52,17,9,5,1
hunt,quadrant,68,true,35,17,6,5,0
hunt,quadrant,69,true,54,17,10,5,0
hunt,quadrant,70,true,37,17,6,5,1
hunt,quadrant,71,true,30,17,4,5,0
hunt,quadrant,72,true,59,17,11,5,2
hunt,quadrant,73,true,39,17,6,5,0
hunt,quadrant,74,true,46,17,7,5,0
hunt,quadrant,75,true,28,17,2,5,0
hunt,quadrant,76,true,50,17,8,5,0
hunt,quadrant,77,true,66,17,11,5,0
hunt,quadrant,78,true,46,17,7,5,0
hunt,quadrant,79,true,50,17,9,5,1
hunt,quadrant,80,true,57,17,9,5,1
hunt,quadrant,81,true,42,17,6,5,0
hunt,quadrant,82,true,36,17,4,5,0
hunt,quadrant,83,true,53,17,10,5,2
hunt,quadrant,84,true,53,17,8,5,1
hunt,quadrant,85,true,23,17,1,5,0
hunt,quadrant,86,true,56,17,9,5,0
hunt,quadrant,87,true,31,17,6,5,0
hunt,quadrant,88,true,43,17,4,5,0
hunt,quadrant,89,true,55,17,13,5,1
hunt,quadrant,90,true,57,17,11,5,2
hunt,quadrant,91,true,55,17,10,5,2
hunt,quadrant,92,true,64,17,11,5,0
hunt,quadrant,93,true,29,17,7,5,0
hunt,quadrant,94,true,30,17,4,5,0
hunt,quadrant,95,true,49,17,10,5,0
hunt,quadrant,96,true,35,17,5,5,0
hunt,quadrant,97,true,53,17,8,5,1
hunt,quadrant,98,true,68,17,11,5,2
hunt,quadrant,99,true,48,17,5,5,0
hunt,dense_center,0,true,34,17,6,5,0
hunt,dense_center,1,true,40,17,8,5,0
hunt,dense_center,2,true,47,17,6,5,0
hunt,dense_center,3,true,38,17,6,5,0
hunt,dense_center,4,true,44,17,10,5,0
hunt,dense_center,5,true,29,17,6,5,1
hunt,dense_center,6,true,47,17,10,5,1
hunt,dense_center,7,true,29,17,6,5,0
hunt,dense_center,8,true,31,17,7,5,0
hunt,dense_center,9,true,64,17,12,5,1
hunt,dense_center,10,true,50,17,9,5,0
hunt,dense_center,11,true,56,17,7,5,1
hunt,dense_center,12,true,55,17,10,5,2
hunt,dense_center,13,true,59,17,11,5,1
hunt,dense_center,14,true,51,17,8,5,0
hunt,dense_center,15,true,36,17,8,5,0
hunt,dense_center,16,true,31,17,6,5,0
hunt,dense_center,17,true,34,17,4,5,0
hunt,dense_center,18,true,53,17,9,5,1
hunt,dense_center,19,true,54,17,9,5,0
hunt,dense_center,20,true,37,17,5,5,0
hunt,dense_center,21,true,57,17,9,5,1
hunt,dense_center,22,true,56,17,11,5,1
hunt,dense_center,23,true,58,17,12,5,2
hunt,dense_center,24,true,33,17,7,5,0
hunt,dense_center,25,true,27,17,3,5,0
hunt,dense_center,26,true,48,17,9,5,1
hunt,dense_center,27,true,43,17,7,5,0
hunt,dense_center,28,true,33,17,7,5,0
hunt,dense_center,29,true,56,17,12,5,2
hunt,dense_center,30,true,62,17,9,5,0
hunt,dense_center,31,true,48,17,5,5,0
hunt,dense_center,32,true,38,17,6,5,0
hunt,dense_center,33,true,52,17,10,5,0
hunt,dense_center,34,true,34,17,7,5,0
hunt,dense_center,35,true,40,17,8,5,0
hunt,dense_center,36,true,44,17,10,5,0
hunt,dense_center,37,true,35,17,4,5,0
hunt,dense_center,38,true,24,17,6,5,0
hunt,dense_center,39,true,31,17,7,5,0
hunt,dense_center,40,true,35,17,5,5,0
hunt,dense_center,41,true,34,17,8,5,0
hunt,dense_center,42,true,37,17,8,5,0
hunt,dense_center,43,true,51,17,6,5,0
hunt,dense_center,44,true,38,17,7,5,0
hunt,dense_center,45,true,32,17,5,5,0
hunt,dense_center,46,true,34,17,4,5,0
hunt,dense_center,47,true,57,17,9,5,0
hunt,dense_center,48,true,51,17,9,5,0
hunt,dense_center,49,true,47,17,6,5,0
hunt,dense_center,50,true,38,17,8,5,0
hunt,dense_center,51,true,50,17,7,5,0
hunt,dense_center,52,true,31,17,3,5,0
hunt,dense_center,53,true,56,17,12,5,1
hunt,dense_center,54,true,36,17,6,5,1
hunt,dense_center,55,true,36,17,10,5,1
hunt,dense_center,56,true,59,17,8,5,1
hunt,dense_center,57,true,31,17,3,5,0
hunt,dense_center,58,true,43,17,8,5,0
hunt,dense_center,59,true,59,17,8,5,0
hunt,dense_center,60,true,25,17,3,5,0
hunt,dense_center,61,true,43,17,7,5,0
hunt,dense_center,62,true,60,17,12,5,1
hunt,dense_center,63,true,36,17,9,5,0
hunt,dense_center,64,true,34,17,5,5,0
hunt,dense_center,65,true,43,17,8,5,1
hunt,dense_center,66,true,56,17,9,5,1
hunt,dense_center,67,true,36,17,7,5,0
hunt,dense_center,68,true,32,17,8,5,1
hunt,dense_center,69,true,47,17,5,5,0
hunt,dense_center,70,true,41,17,4,5,0
hunt,dense_center,71,true,48,17,8,5,0
hunt,dense_center,72,true,31,17,5,5,0
hunt,dense_center,73,true,62,17,11,5,1
hunt,dense_center,74,true,31,17,3,5,0
hunt,dense_center,75,true,60,17,11,5,0
hunt,dense_center,76,true,41,17,3,5,0
hunt,dense_center,77,true,42,17,5,5,0
hunt,dense_center,78,true,64,17,11,5,0
hunt,dense_center,79,true,53,17,7,5,1
hunt,dense_center,80,true,41,17,8,5,0
hunt,dense_center,81,true,43,17,3,5,0
hunt,dense_center,82,true,31,17,4,5,1
hunt,dense_center,83,true,25,17,5,5,0
hunt,dense_center,84,true,34,17,6,5,0
hunt,dense_center,85,true,48,17,8,5,1
hunt,dense_center,86,true,52,17,6,5,0
hunt,dense_center,87,true,35,17,5,5,0
hunt,dense_center,88,true,40,17,7,5,0
hunt,dense_center,89,true,48,17,7,5,0
hunt,dense_center,90,true,26,17,4,5,0
hunt,dense_center,91,true,29,17,1,5,0
hunt,dense_center,92,true,38,17,11,5,1
hunt,dense_center,93,true,63,17,10,5,1
hunt,dense_center,94,true,39,17,5,5,0
hunt,dense_center,95,true,26,17,4,5,0
hunt,dense_center,96,true,27,17,8,5,1
hunt,dense_center,97,true,48,17,7,5,0
hunt,dense_center,98,true,53,17,8,5,1
hunt,dense_center,99,true,65,17,9,5,1
hunt,diagonal,0,true,49,17,9,5,1
hunt,diagonal,1,true,43,17,5,5,1
hunt,diagonal,2,true,59,17,9,5,0
hunt,diagonal,3,true,59,17,9,5,0
hunt,diagonal,4,true,65,17,9,5,2
hunt,diagonal,5,true,41,17,4,5,0
hunt,diagonal,6,true,46,17,7,5,0
hunt,diagonal,7,true,39,17,5,5,0
hunt,diagonal,8,true,56,17,5,5,0
hunt,diagonal,9,true,66,17,12,5,1
hunt,diagonal,10,true,64,17,12,5,1
hunt,diagonal,11,true,55,17,6,5,0
hunt,diagonal,12,true,70,17,12,5,3
hunt,diagonal,13,true,60,17,13,5,3
hunt,diagonal,14,true,41,17,7,5,1
hunt,diagonal,15,true,69,17,12,5,2
hunt,diagonal,16,true,67,17,11,5,1
hunt,diagonal,17,true,47,17,8,5,1
hunt,diagonal,18,true,36,17,3,5,0
hunt,diagonal,19,true,44,17,7,5,0
hunt,diagonal,20,true,65,17,10,5,1
hunt,diagonal,21,true,50,17,7,5,0
hunt,diagonal,22,true,52,17,11,5,1
hunt,diagonal,23,true,67,17,10,5,1
hunt,diagonal,24,true,68,17,10,5,1
hunt,diagonal,25,true,61,17,11,5,1
hunt,diagonal,26,true,53,17,12,5,1
hunt,diagonal,27,true,52,17,7,5,0
hunt,diagonal,28,true,56,17,7,5,0
hunt,diagonal,29,true,29,17,5,5,0
hunt,diagonal,30,true,68,17,10,5,1
hunt,diagonal,31,true,28,17,5,5,0
hunt,diagonal,32,true,42,17,8,5,1
hunt,diagonal,33,true,49,17,9,5,0
hunt,diagonal,34,true,51,17,10,5,0
hunt,diagonal,35,true,53,17,10,5,0
hunt,diagonal,36,true,61,17,10,5,1
hunt,diagonal,37,true,51,17,8,5,1
hunt,diagonal,38,true,46,17,7,5,0
hunt,diagonal,39,true,40,17,5,5,0
hunt,diagonal,40,true,53,17,6,5,0
hunt,diagonal,41,true,57,17,7,5,0
hunt,diagonal,42,true,66,17,15,5,3
hunt,diagonal,43,true,68,17,14,5,2
hunt,diagonal,44,true,49,17,9,5,1
hunt,diagonal,45,true,52,17,8,5,1
hunt,diagonal,46,true,46,17,4,5,0
hunt,diagonal,47,true,45,17,6,5,0
hunt,diagonal,48,true,39,17,4,5,0
hunt,diagonal,49,true,60,17,8,5,0
hunt,diagonal,50,true,33,17,7,5,0
hunt,diagonal,51,true,57,17,7,5,0
hunt,diagonal,52,true,65,17,11,5,1
hunt,diagonal,53,true,34,17,6,5,0
hunt,diagonal,54,true,63,17,13,5,2
hunt,diagonal,55,true,55,17,5,5,1
hunt,diagonal,56,true,56,17,12,5,2
hunt,diagonal,57,true,67,17,9,5,1
hunt,diagonal,58,true,37,17,5,5,0
hunt,diagonal,59,true,57,17,12,5,1
hunt,diagonal,60,true,35,17,6,5,0
hunt,diagonal,61,true,41,17,7,5,0
hunt,diagonal,62,true,60,17,9,5,1
hunt,diagonal,63,true,62,17,11,5,1
hunt,diagonal,64,true,49,17,10,5,1
hunt,diagonal,65,true,40,17,8,5,0
hunt,diagonal,66,true,64,17,8,5,0
hunt,diagonal,67,true,59,17,11,5,1
hunt,diagonal,68,true,58,17,10,5,1
hunt,diagonal,69,true,55,17,12,5,2
hunt,diagonal,70,true,57,17,10,5,1
hunt,diagonal,71,true,37,17,7,5,0
hunt,diagonal,72,true,61,17,7,5,0
hunt,diagonal,73,true,34,17,5,5,0
hunt,diagonal,74,true,58,17,9,5,1
hunt,diagonal,75,true,29,17,4,5,0
hunt,diagonal,76,true,55,17,11,5,1
hunt,diagonal,77,true,37,17,5,5,0
hunt,diagonal,78,true,43,17,6,5,0
hunt,diagonal,79,true,52,17,8,5,0
hunt,diagonal,80,true,62,17,10,5,0
hunt,diagonal,81,true,41,17,3,5,0
hunt,diagonal,82,true,38,17,6,5,0
hunt,diagonal,83,true,37,17,5,5,0
hunt,diagonal,84,true,53,17,10,5,1
hunt,diagonal,85,true,45,17,6,5,0
hunt,diagonal,86,true,60,17,11,5,2
hunt,diagonal,87,true,44,17,7,5,0
hunt,diagonal,88,true,47,17,8,5,0
hunt,diagonal,89,true,50,17,10,5,0
hunt,diagonal,90,true,55,17,7,5,0
hunt,diagonal,91,true,62,17,8,5,0
hunt,diagonal,92,true,41,17,8,5,1
hunt,diagonal,93,true,40,17,6,5,0
hunt,diagonal,94,true,51,17,2,5,0
hunt,diagonal,95,true,52,17,6,5,1
hunt,diagonal,96,true,52,17,6,5,1
hunt,diagonal,97,true,43,17,10,5,0
hunt,diagonal,98,true,50,17,11,5,2
hunt,diagonal,99,true,46,17,8,5,0
bayes,random,0,true,33,17,2,5,0
bayes,random,1,true,51,17,6,5,0
bayes,random,2,true,52,17,12,5,0
bayes,random,3,true,61,17,12,5,1
bayes,random,4,true,48,17,6,5,0
bayes,random,5,true,43,17,7,5,0
bayes,random,6,true,59,17,10,5,0
bayes,random,7,true,45,17,6,5,0
bayes,random,8,true,56,17,9,5,0
bayes,random,9,true,56,17,8,5,0
bayes,random,10,true,40,17,6,5,0
bayes,random,11,true,38,17,5,5,0
bayes,random,12,true,39,17,3,5,0
bayes,random,13,true,59,17,12,5,3
bayes,random,14,true,61,17,9,5,0
bayes,random,15,true,46,17,8,5,0
bayes,random,16,true,45,17,6,5,0
bayes,random,17,true,47,17,9,5,1
bayes,random,18,true,60,17,10,5,2
bayes,random,19,true,40,17,9,5,0
bayes,random,20,true,48,17,9,5,1
bayes,random,21,true,64,17,10,5,2
bayes,random,22,true,47,17,9,5,1
bayes,random,23,true,73,17,12,5,1
bayes,random,24,true,29,17,6,5,0
bayes,random,25,true,53,17,10,5,1
bayes,random,26,true,41,17,9,5,0
bayes,random,27,true,34,17,4,5,0
bayes,random,28,true,40,17,7,5,0
bayes,random,29,true,72,17,13,5,2
bayes,random,30,true,49,17,6,5,0
bayes,random,31,true,62,17,15,5,3
bayes,random,32,true,48,17,7,5,0
bayes,random,33,true,41,17,10,5,0
bayes,random,34,true,33,17,5,5,0
bayes,random,35,true,35,17,4,5,0
bayes,random,36,true,57,17,8,5,1
bayes,random,37,true,39,17,7,5,0
bayes,random,38,true,66,17,13,5,3
bayes,random,39,true,39,17,9,5,0
bayes,random,40,true,57,17,9,5,0
bayes,random,41,true,49,17,7,5,1
bayes,random,42,true,47,17,7,5,0
bayes,random,43,true,56,17,11,5,1
bayes,random,44,true,61,17,11,5,1
bayes,random,45,true,35,17,1,5,0
bayes,random,46,true,41,17,5,5,0
bayes,random,47,true,48,17,9,5,0
bayes,random,48,true,38,17,6,5,0
bayes,random,49,true,50,17,9,5,0
bayes,random,50,true,40,17,9,5,1
bayes,random,51,true,58,17,10,5,1
bayes,random,52,true,48,17,7,5,1
bayes,random,53,true,51,17,8,5,1
bayes,random,54,true,53,17,12,5,2
bayes,random,55,true,49,17,9,5,0
bayes,random,56,true,45,17,7,5,1
bayes,random,57,true,62,17,13,5,2
bayes,random,58,true,48,17,10,5,2
bayes,random,59,true,43,17,7,5,1
bayes,random,60,true,52,17,8,5,1
bayes,random,61,true,49,17,9,5,2
bayes,random,62,true,40,17,9,5,0
bayes,random,63,true,51,17,7,5,0
bayes,random,64,true,36,17,5,5,0
bayes,random,65,true,34,17,8,5,0
bayes,random,66,true,72,17,10,5,1
bayes,random,67,true,41,17,6,5,1
bayes,random,68,true,59,17,10,5,2
bayes,random,69,true,48,17,9,5,1
bayes,random,70,true,60,17,10,5,1
bayes,random,71,true,38,17,4,5,0
bayes,random,72,true,54,17,10,5,0
bayes,random,73,true,39,17,7,5,0
bayes,random,74,true,40,17,6,5,1
bayes,random,75,true,41,17,7,5,1
bayes,random,76,true,60,17,10,5,1
bayes,random,77,true,47,17,7,5,1
bayes,random,78,true,53,17,9,5,0
bayes,random,79,true,54,17,8,5,0
bayes,random,80,true,48,17,11,5,0
bayes,random,81,true,42,17,7,5,1
bayes,random,82,true,40,17,7,5,0
bayes,random,83,true,43,17,4,5,0
bayes,random,84,true,51,17,9,5,0
bayes,random,85,true,51,17,8,5,0
bayes,random,86,true,44,17,8,5,1
bayes,random,87,true,40,17,6,5,1
bayes,random,88,true,61,17,9,5,1
bayes,random,89,true,42,17,4,5,0
bayes,random,90,true,57,17,9,5,0
bayes,random,91,true,43,17,9,5,2
bayes,random,92,true,57,17,8,5,1
bayes,random,93,true,38,17,4,5,0
bayes,random,94,true,55,17,7,5,0
bayes,random,95,true,60,17,11,5,1
bayes,random,96,true,42,17,8,5,2
bayes,random,97,true,43,17,4,5,0
bayes,random,98,true,32,17,5,5,0
bayes,random,99,true,45,17,6,5,0
bayes,gaussian,0,true,60,17,9,5,2
bayes,gaussian,1,true,46,17,7,5,0
bayes,gaussian,2,true,44,17,7,5,0
bayes,gaussian,3,true,44,17,6,5,0
bayes,gaussian,4,true,54,17,9,5,0
bayes,gaussian,5,true,72,17,12,5,1
bayes,gaussian,6,true,50,17,7,5,0
bayes,gaussian,7,true,36,17,5,5,0
bayes,gaussian,8,true,34,17,8,5,0
bayes,gaussian,9,true,50,17,9,5,0
bayes,gaussian,10,true,49,17,8,5,0
bayes,gaussian,11,true,59,17,10,5,2
bayes,gaussian,12,true,50,17,8,5,0
bayes,gaussian,13,true,64,17,9,5,1
bayes,gaussian,14,true,43,17,10,5,1
bayes,gaussian,15,true,37,17,6,5,1
bayes,gaussian,16,true,48,17,7,5,0
bayes,gaussian,17,true,54,17,8,5,1
bayes,gaussian,18,true,42,17,9,5,2
bayes,gaussian,19,true,36,17,5,5,0
bayes,gaussian,20,true,51,17,8,5,0
bayes,gaussian,21,true,33,17,5,5,0
bayes,gaussian,22,true,51,17,11,5,2
bayes,gaussian,23,true,37,17,7,5,1
bayes,gaussian,24,true,46,17,7,5,0
bayes,gaussian,25,true,55,17,7,5,0
bayes,gaussian,26,true,46,17,7,5,0
bayes,gaussian,27,true,56,17,13,5,1
bayes,gaussian,28,true,53,17,12,5,1
bayes,gaussian,29,true,46,17,6,5,0
bayes,gaussian,30,true,45,17,9,5,1
bayes,gaussian,31,true,60,17,6,5,0
bayes,gaussian,32,true,49,17,7,5,0
bayes,gaussian,33,true,65,17,11,5,2
bayes,gaussian,34,true,51,17,7,5,1
bayes,gaussian,35,true,37,17,6,5,0
bayes,gaussian,36,true,58,17,8,5,0
bayes,gaussian,37,true,43,17,9,5,1
bayes,gaussian,38,true,53,17,6,5,0
bayes,gaussian,39,true,32,17,4,5,0
bayes,gaussian,40,true,42,17,3,5,0
bayes,gaussian,41,true,30,17,7,5,0
bayes,gaussian,42,true,57,17,10,5,1
bayes,gaussian,43,true,52,17,7,5,0
bayes,gaussian,44,true,53,17,9,5,0
bayes,gaussian,45,true,43,17,7,5,0
bayes,gaussian,46,true,37,17,9,5,2
bayes,gaussian,47,true,52,17,11,5,1
bayes,gaussian,48,true,41,17,8,5,1
bayes,gaussian,49,true,49,17,11,5,1
bayes,gaussian,50,true,39,17,8,5,0
bayes,gaussian,51,true,46,17,8,5,2
bayes,gaussian,52,true,50,17,5,5,0
bayes,gaussian,53,true,32,17,5,5,0
bayes,gaussian,54,true,38,17,7,5,0
bayes,gaussian,55,true,51,17,6,5,0
bayes,gaussian,56,true,34,17,7,5,0
bayes,gaussian,57,true,54,17,8,5,0
bayes,gaussian,58,true,48,17,9,5,2
bayes,gaussian,59,true,61,17,13,5,2
bayes,gaussian,60,true,39,17,6,5,0
bayes,gaussian,61,true,40,17,7,5,0
bayes,gaussian,62,true,58,17,10,5,0
bayes,gaussian,63,true,40,17,5,5,0
bayes,gaussian,64,true,57,17,7,5,0
bayes,gaussian,65,true,48,17,6,5,1
bayes,gaussian,66,true,55,17,9,5,0
bayes,gaussian,67,true,61,17,9,5,1
bayes,gaussian,68,true,45,17,7,5,0
bayes,gaussian,69,true,53,17,12,5,1
bayes,gaussian,70,true,44,17,9,5,1
bayes,gaussian,71,true,44,17,8,5,1
bayes,gaussian,72,true,55,17,9,5,0
bayes,gaussian,73,true,47,17,5,5,0
bayes,gaussian,74,true,52,17,7,5,0
bayes,gaussian,75,true,67,17,12,5,2
bayes,gaussian,76,true,55,17,9,5,1
bayes,gaussian,77,true,48,17,6,5,0
bayes,gaussian,78,true,54,17,4,5,0
bayes,gaussian,79,true,47,17,8,5,0
bayes,gaussian,80,true,39,17,6,5,0
bayes,gaussian,81,true,55,17,15,5,3
bayes,gaussian,82,true,44,17,8,5,0
bayes,gaussian,83,true,44,17,9,5,1
bayes,gaussian,84,true,37,17,6,5,1
bayes,gaussian,85,true,36,17,8,5,0
